"codigo","codigoPai","descricao","nivel","ehFolha"
"60019","6001","Outros:",3,false
"60019100","60019","De algodão",4,true
"60019200","60019","De fibras sintéticas ou artificiais",4,true
"60019900","60019","De outras matérias têxteis",4,true
"6002","60","Tecidos de malha de largura não superior a 30 cm, que contenham, em peso, 5 % ou mais de fios de elastômeros ou de fios de borracha, exceto os da posição 60.01.",2,false
"600240","6002","Que contenham, em peso, 5 % ou mais de fios de elastômeros, mas que não contenham fios de borracha",3,false
"60024010","600240","De algodão",4,true
"60024020","600240","De fibras sintéticas ou artificiais",4,true
"60024090","600240","De outras matérias têxteis",4,true
"600290","6002","Outros",3,false
"60029010","600290","De algodão",4,true
"60029020","600290","De fibras sintéticas ou artificiais",4,true
"60029090","600290","De outras matérias têxteis",4,true
"6003","60","Tecidos de malha de largura não superior a 30 cm, exceto os das posições 60.01 e 60.02.",2,false
"60031000","6003","De lã ou de pelos finos",3,true
"60032000","6003","De algodão",3,true
"60033000","6003","De fibras sintéticas",3,true
"60034000","6003","De fibras artificiais",3,true
"60039000","6003","Outros",3,true
"6004","60","Tecidos de malha de largura superior a 30 cm, que contenham, em peso, 5 % ou mais de fios de elastômeros ou de fios de borracha, exceto os da posição 60.01.",2,false
"600410","6004","Que contenham, em peso, 5 % ou mais de fios de elastômeros, mas que não contenham fios de borracha",3,false
"6004101","600410","De algodão",4,false
"60041011","6004101","Crus ou branqueados",5,true
"60041012","6004101","Tintos",5,true
"60041013","6004101","De fios de diversas cores",5,true
"60041014","6004101","Estampados",5,true
"6004103","600410","De fibras sintéticas",4,false
"60041031","6004103","Crus ou branqueados",5,true
"60041032","6004103","Tintos",5,true
"60041033","6004103","De fios de diversas cores",5,true
"60041034","6004103","Estampados",5,true
"6004104","600410","De fibras artificiais",4,false
"60041041","6004104","Crus ou branqueados",5,true
"60041042","6004104","Tintos",5,true
"60041043","6004104","De fios de diversas cores",5,true
"60041044","6004104","Estampados",5,true
"6004109","600410","De outras matérias têxteis",4,false
"60041091","6004109","Crus ou branqueados",5,true
"60041092","6004109","Tintos",5,true
"60041093","6004109","De fios de diversas cores",5,true
"60041094","6004109","Estampados",5,true
"600490","6004","Outros",3,false
"60049010","600490","De algodão",4,true
"60049030","600490","De fibras sintéticas",4,true
"60049040","600490","De fibras artificiais",4,true
"60049090","600490","De outras matérias têxteis",4,true
"6005","60","Tecidos de malha-urdidura (incluindo os fabricados em teares para galões), exceto os das posições 60.01 a 60.04.",2,false
"60052","6005","De algodão:",3,false
"60052100","60052","Crus ou branqueados",4,true
"60052200","60052","Tintos",4,true
"60052300","60052","De fios de diversas cores",4,true
"60052400","60052","Estampados",4,true
"60053","6005","De fibras sintéticas:",3,false
"60053100","60053","Crus ou branqueados",4,true
"60053200","60053","Tintos",4,true
"60053300","60053","De fios de diversas cores",4,true
"60053400","60053","Estampados",4,true
"60054","6005","De fibras artificiais:",3,false
"60054100","60054","Crus ou branqueados",4,true
"60054200","60054","Tintos",4,true
"60054300","60054","De fios de diversas cores",4,true
"60054400","60054","Estampados",4,true
"600590","6005","Outros",3,false
"60059010","600590","De lã ou de pelos finos",4,true
"60059090","600590","Outros",4,true
"6006","60","Outros tecidos de malha.",2,false
"60061000","6006","De lã ou de pêlos finos",3,true
"60062","6006","De algodão:",3,false
"60062100","60062","Crus ou branqueados",4,true
"60062200","60062","Tintos",4,true
"60062300","60062","De fios de diversas cores",4,true
"60062400","60062","Estampados",4,true
"60063","6006","De fibras sintéticas:",3,false
"600631","60063","Crus ou branqueados",4,false
"60063110","600631","De náilon ou de outras poliamidas",5,true
"60063120","600631","De poliésteres",5,true
"60063130","600631","Acrílicos ou modacrílicos",5,true
"60063190","600631","Outros",5,true
"600632","60063","Tintos",4,false
"60063210","600632","De náilon ou de outras poliamidas",5,true
"60063220","600632","De poliésteres",5,true
"60063230","600632","Acrílicos ou modacrílicos",5,true
"60063290","600632","Outros",5,true
"600633","60063","De fios de diversas cores",4,false
"60063310","600633","De náilon ou de outras poliamidas",5,true
"60063320","600633","De poliésteres",5,true
"60063330","600633","Acrílicos ou modacrílicos",5,true
"60063390","600633","Outros",5,true
"600634","60063","Estampados",4,false
"60063410","600634","De náilon ou de outras poliamidas",5,true
"60063420","600634","De poliésteres",5,true
"60063430","600634","Acrílicos ou modacrílicos",5,true
"60063490","600634","Outros",5,true
"60064","6006","De fibras artificiais:",3,false
"60064100","60064","Crus ou branqueados",4,true
"60064200","60064","Tintos",4,true
"60064300","60064","De fios de diversas cores",4,true
"60064400","60064","Estampados",4,true
"60069000","6006","Outros",3,true
"61",,"Vestuário e seus acessórios, de malha",1,false
"6101","61","Sobretudos, japonas, gabões, capas, anoraques, casacos e semelhantes, de malha, de uso masculino, exceto os artefatos da posição 61.03.",2,false
"61012000","6101","De algodão",3,true
"61013000","6101","De fibras sintéticas ou artificiais",3,true
"610190","6101","De outras matérias têxteis",3,false
"61019010","610190","De lã ou de pelos finos",4,true
"61019090","610190","Outros",4,true
"6102","61","Mantos, capas, anoraques, casacos e semelhantes, de malha, de uso feminino, exceto os artefatos da posição 61.04.",2,false
"61021000","6102","De lã ou de pelos finos",3,true
"61022000","6102","De algodão",3,true
"61023000","6102","De fibras sintéticas ou artificiais",3,true
"61029000","6102","De outras matérias têxteis",3,true
"6103","61","Ternos, conjuntos, paletós, calças, jardineiras, bermudas e shorts (calções) (exceto de banho), de malha, de uso masculino.",2,false
"610310","6103","Ternos",3,false
"61031010","610310","De lã ou de pelos finos",4,true
"61031020","610310","De fibras sintéticas",4,true
"61031090","610310","De outras matérias têxteis",4,true
"61032","6103","Conjuntos:",3,false
"61032200","61032","De algodão",4,true
"61032300","61032","De fibras sintéticas",4,true
"610329","61032","De outras matérias têxteis",4,false
"61032910","610329","De lã ou de pelos finos",5,true
"61032990","610329","Outros",5,true
"61033","6103","Paletós:",3,false
"61033100","61033","De lã ou de pelos finos",4,true
"61033200","61033","De algodão",4,true
"61033300","61033","De fibras sintéticas",4,true
"61033900","61033","De outras matérias têxteis",4,true
"61034","6103","Calças, jardineiras, bermudas e shorts (calções):",3,false
"61034100","61034","De lã ou de pelos finos",4,true
"61034200","61034","De algodão",4,true
"61034300","61034","De fibras sintéticas",4,true
"61034900","61034","De outras matérias têxteis",4,true
"6104","61","Tailleurs, conjuntos, blazers, vestidos, saias, saias-calças, calças, jardineiras, bermudas e shorts (calções) (exceto de banho), de malha, de uso feminino.",2,false
"61041","6104","Tailleurs:",3,false
"61041300","61041","De fibras sintéticas",4,true
"610419","61041","De outras matérias têxteis",4,false
"61041910","610419","De lã ou de pelos finos",5,true
"61041920","610419","De algodão",5,true
"61041990","610419","De outras matérias têxteis",5,true
"61042","6104","Conjuntos:",3,false
"61042200","61042","De algodão",4,true
"61042300","61042","De fibras sintéticas",4,true
"610429","61042","De outras matérias têxteis",4,false
"61042910","610429","De lã ou de pelos finos",5,true
"61042990","610429","Outros",5,true
"61043","6104","Blazers:",3,false
"61043100","61043","De lã ou de pelos finos",4,true
"61043200","61043","De algodão",4,true
"61043300","61043","De fibras sintéticas",4,true
"61043900","61043","De outras matérias têxteis",4,true
"61044","6104","Vestidos:",3,false
"61044100","61044","De lã ou de pelos finos",4,true
"61044200","61044","De algodão",4,true
"61044300","61044","De fibras sintéticas",4,true
"61044400","61044","De fibras artificiais",4,true
"61044900","61044","De outras matérias têxteis",4,true
"61045","6104","Saias e saias-calças:",3,false
"61045100","61045","De lã ou de pelos finos",4,true
"61045200","61045","De algodão",4,true
"61045300","61045","De fibras sintéticas",4,true
"61045900","61045","De outras matérias têxteis",4,true
"61046","6104","Calças, jardineiras, bermudas e shorts (calções):",3,false
"61046100","61046","De lã ou de pelos finos",4,true
"61046200","61046","De algodão",4,true
"61046300","61046","De fibras sintéticas",4,true
"61046900","61046","De outras matérias têxteis",4,true
"6105","61","Camisas de malha, de uso masculino.",2,false
"61051000","6105","De algodão",3,true
"61052000","6105","De fibras sintéticas ou artificiais",3,true
"61059000","6105","De outras matérias têxteis",3,true
"6106","61","Camisas, blusas, blusas chemisiers, de malha, de uso feminino.",2,false
"61061000","6106","De algodão",3,true
"61062000","6106","De fibras sintéticas ou artificiais",3,true
"61069000","6106","De outras matérias têxteis",3,true
"6107","61","Cuecas, ceroulas, camisolões, pijamas, roupões de banho, robes e semelhantes, de malha, de uso masculino.",2,false
"61071","6107","Cuecas e ceroulas",3,false
"61071100","61071","De algodão",4,true
"61071200","61071","De fibras sintéticas ou artificiais",4,true
"61071900","61071","De outras matérias têxteis",4,true
"61072","6107","Camisolões e pijamas:",3,false
"61072100","61072","De algodão",4,true
"61072200","61072","De fibras sintéticas ou artificiais",4,true
"61072900","61072","De outras matérias têxteis",4,true
"61079","6107","Outros:",3,false
"61079100","61079","De algodão",4,true
"610799","61079","De outras matérias têxteis",4,false
"61079910","610799","De fibras sintéticas ou artificiais",5,true
"61079990","610799","Outros",5,true
"6108","61","Combinações, anáguas, calcinhas, camisolas, pijamas, déshabillés, roupões de banho, penhoares e semelhantes, de malha, de uso feminino.",2,false
"61081","6108","Combinações e anáguas:",3,false
"61081100","61081","De fibras sintéticas ou artificiais",4,true
"61081900","61081","De outras matérias têxteis",4,true
"61082","6108","Calcinhas:",3,false
"61082100","61082","De algodão",4,true
"61082200","61082","De fibras sintéticas ou artificiais",4,true
"61082900","61082","De outras matérias têxteis",4,true
"61083","6108","Camisolas e pijamas:",3,false
"61083100","61083","De algodão",4,true
"61083200","61083","De fibras sintéticas ou artificiais",4,true
"61083900","61083","De outras matérias têxteis",4,true
"61089","6108","Outros:",3,false
"61089100","61089","De algodão",4,true
"61089200","61089","De fibras sintéticas ou artificiais",4,true
"61089900","61089","De outras matérias têxteis",4,true
"6109","61","Camisetas, incluindo as interiores, de malha.",2,false
"61091000","6109","De algodão",3,true
"61099000","6109","De outras matérias têxteis",3,true
"6110","61","Suéteres, pulôveres, cardigãs, coletes e artigos semelhantes, de malha.",2,false
"61101","6110","De lã ou de pelos finos:",3,false
"61101100","61101","De lã",4,true
"61101200","61101","De cabra de caxemira",4,true
"61101900","61101","Outros",4,true
"61102000","6110","De algodão",3,true
"61103000","6110","De fibras sintéticas ou artificiais",3,true
"61109000","6110","De outras matérias têxteis",3,true
"6111","61","Vestuário e seus acessórios, de malha, para bebês.",2,false
"61112000","6111","De algodão",3,true
"61113000","6111","De fibras sintéticas",3,true
"611190","6111","De outras matérias têxteis",3,false
"61119010","611190","De lã ou de pelos finos",4,true
"61119090","611190","Outros",4,true
"6112","61","Abrigos para esporte, macacões e conjuntos de esqui, maiôs, biquinis, shorts (calções) e sungas de banho, de malha.",2,false
"61121","6112","Abrigos para esporte:",3,false
"61121100","61121","De algodão",4,true
"61121200","61121","De fibras sintéticas",4,true
"61121900","61121","De outras matérias têxteis",4,true
"61122000","6112","Macacões e conjuntos de esqui",3,true
"61123","6112","Maiôs, shorts (calções) e sungas de banho, de uso masculino:",3,false
"61123100","61123","De fibras sintéticas",4,true
"61123900","61123","De outras matérias têxteis",4,true
"61124","6112","Maiôs e biquínis de banho, de uso feminino:",3,false
"61124100","61124","De fibras sintéticas",4,true
"61124900","61124","De outras matérias têxteis",4,true
